id,roads,slope,urban,herbaceous_crop,tree_crop,ag_forestry,forest,scler_trans,soil,prov,dema,warrens
66275,0.276976748770849,11.9657253943699,0,0,0,0.13,0.52,0.35,534.877161641436,Cuenca,37,0
66274,3.53342828576708,13.9505116941451,0,0,0.12,0.78,0.04,0.06,1308.5781521274,Cuenca,37,1
64245,4.44824038506261,4.86777904104418,0,0.04,0.47,0.49,0,0,466,Cuenca,37,29
57860,4.1680319374546,3.69932627135009,0,0.6,0.32,0,0,0.08,344.649220611236,Cuenca,37,48
57859,0.569244992082027,3.36784559498165,0,0.57,0,0,0,0.43,207,Cuenca,37,5
55833,0,3.50494147837162,0,1,0,0,0,0,1523.54589300529,Cuenca,37,0
55832,4.52741089494305,5.11706649260238,0,1,0,0,0,0,2057.71202234216,Cuenca,37,57
53804,0.442219936374737,4.49037759617224,0.35,0.41,0.24,0,0,0,2080.52828887518,Cuenca,37,3
51771,5.38807146578439,5.66402047693186,0.25,0.62,0,0,0.02,0.11,926.258505687371,Cuenca,37,39
54673,4.13622271967759,7.89729138361305,0,0.67,0,0.32,0,0.01,1020.85809978547,Cuenca,37,17
52641,2.15283831873626,7.74890522011868,0,0.28,0,0.43,0,0.29,592,Cuenca,37,5
52640,2.28524067413827,14.3680886990459,0,0.76,0,0.02,0,0.22,1559.37791040902,Cuenca,37,12
66854,12.6222727007472,8.23765242905268,0.2,0,0.02,0.5,0.28,0,1511.10263065672,Cuenca,37,2
64825,4.01447339748013,8.1331759442945,0,0,0.63,0.35,0.02,0,806,Cuenca,37,20
62793,2.31283810566389,5.14007923016016,0,0.71,0.29,0,0,0,1520.29349048803,Cuenca,37,23
62794,1.65051179009091,4.36897721050253,0,0.86,0,0.02,0.12,0,1486.89842194395,Cuenca,37,6
60761,4.0346140905958,6.72026268152957,0,0.83,0.17,0,0,0,1475,Cuenca,37,78
60762,0,5.86582400762674,0,0.98,0.02,0,0,0,1451.32854258363,Cuenca,37,2
58729,6.27386409014704,2.70166493502987,0,0.83,0,0,0.16,0.01,1437.22747957786,Cuenca,37,53
56700,5.1174505945276,4.01079271518894,0,1,0,0,0,0,1801.97829518385,Cuenca,37,48
50320,2.05354946869851,3.54292878057329,0,0.97,0,0,0,0.03,1200.23630295183,Cuenca,37,47
66564,7.67862143224993,8.36837956091978,0.17,0,0.03,0.66,0.02,0.12,1540.83325613943,Cuenca,37,0
64535,4.02148641118864,6.28110828035717,0,0.02,0,0.81,0.17,0,539.649019788802,Cuenca,37,7
62503,4.05960026381507,7.16642282308922,0,0.66,0.34,0,0,0,1493,Cuenca,37,28
60471,4.44519599413947,5.83822877710586,0,0.79,0.21,0,0,0,1507.11877173275,Cuenca,37,61
58439,11.0478138512159,3.24318272595482,0.32,0.52,0,0,0,0.16,1695,Cuenca,37,13
56411,3.79867152852154,4.7597805801998,0,0.96,0,0.04,0,0,1818.01218805636,Cuenca,37,43
56410,1.94690057933838,4.71989682933355,0,1,0,0,0,0,1617.39147562928,Cuenca,37,10
54383,4.00240556030564,9.20937644067529,0,0.51,0,0.05,0.09,0.35,1127,Cuenca,37,6
52350,4.03334454303779,13.3173812379595,0,0.35,0,0.49,0,0.16,1476.6702681733,Cuenca,37,39
63375,2.4583937918919,5.81927285273003,0,0.67,0.17,0,0.02,0.14,1130.82607833252,Cuenca,37,13
63374,1.7912680042371,4.71158446279727,0,0.12,0.41,0.47,0,0,1489.70683726968,Cuenca,37,7
61342,4.59988629356285,8.02340685866014,0,0.1,0.47,0.43,0,0,1069.25810457562,Cuenca,37,78
59310,4.05756160154226,5.55164699440999,0,0.73,0,0.2,0,0.07,805.30700781068,Cuenca,37,40
57280,4.89463959048005,3.66094370235521,0,0.92,0.08,0,0,0,1479.17359535215,Cuenca,37,39
55253,4.00737569832385,4.84627559054321,0,1,0,0,0,0,825.239341330106,Cuenca,37,32
53223,3.76952056634334,17.2492468717276,0,0,0.25,0.04,0.6,0.11,669,Cuenca,37,5
53222,2.27540438099883,12.7015357511475,0,0,0.39,0,0.36,0.25,901.88731749667,Cuenca,37,4
51189,0.383694567491136,2.77478020240049,0,1,0,0,0,0,1578.75313990666,Cuenca,37,4
51191,0.18664652785318,6.55070696382419,0,0.51,0,0,0,0.49,1724.37738983118,Cuenca,37,3
51190,5.38007117122991,5.48921874277941,0,0.97,0,0,0,0.03,1593.93879483401,Cuenca,37,68
46859,0.0747690836338865,10.9359976969548,0,0.92,0,0.08,0,0,3174,Cuenca,38,30
44823,0.799384395896831,6.38518073511456,0,0.31,0.42,0,0.27,0,2059.3413855886,Cuenca,38,39
44822,0.377636877696392,5.91443479106776,0,0,1,0,0,0,2903.08414702127,Cuenca,38,13
44819,2.81841194892585,4.23858142390296,0,0.2,0.8,0,0,0,3035.49253092399,Cuenca,38,38
44818,0.929734654601311,3.82339962364032,0,0.02,0.89,0.09,0,0,2153.64609022708,Cuenca,38,10
38715,2.26244679676562,8.66689439697148,0,0,0.39,0.61,0,0,1991,Cuenca,38,26
42787,2.02929997433761,7.13685684496585,0,0.08,0.65,0.15,0.12,0,2003,Cuenca,38,49
42786,0.232099604555702,6.07288312107707,0,0.43,0.35,0.22,0,0,2853.0390210733,Cuenca,38,12
36683,2.09749652087136,5.64777553120985,0.09,0.07,0,0.79,0,0.05,1574.41975428724,Cuenca,38,62
34651,2.0055305211418,5.33755194401124,0.1,0.52,0.36,0.02,0,0,1963,Cuenca,38,69
40462,0.314998147044631,8.01208185825405,0,0.74,0.03,0.09,0.14,0,2656.17935515969,Cuenca,38,48
46843,0.331130951815771,8.60849528933186,0.03,0.97,0,0,0,0,1522,Cuenca,38,1
46842,0.758188494858377,5.47910752165038,0.08,0.49,0,0,0,0.43,1556.03737717259,Cuenca,38,19
38425,0.656307409095375,5.10639235872819,0.02,0.5,0.34,0.14,0,0,1266.37198384694,Cuenca,38,8
38424,1.67539414571498,8.79708912296721,0.09,0.41,0.5,0,0,0,1528.15253849945,Cuenca,38,3
42496,2.283588638729,7.56962548634818,0,0.25,0.39,0.36,0,0,2576.2955676202,Cuenca,38,98
36393,1.68672995456223,6.79590951338796,0.09,0.28,0.29,0.34,0,0,1363,Cuenca,38,58
34361,2.01320104084767,8.67967254639648,0.08,0.92,0,0,0,0,1295.55932019993,Cuenca,38,130
35231,0.694661239124071,7.15923908929691,0.32,0,0.36,0.31,0,0.01,2461,Cuenca,38,38
39297,2.0753235396441,6.15569778134306,0,0.31,0.41,0.28,0,0,1269,Cuenca,38,16
39296,1.71302156861182,7.66527892698373,0,0.16,0.52,0.25,0,0.07,3113.28739440131,Cuenca,38,71
39298,0,11.9519867897034,0.19,0.31,0.5,0,0,0,1253.25373856114,Cuenca,38,0
33197,4.44676666788326,7.54114980192242,0.15,0.02,0.62,0.21,0,0,1519.72216196448,Cuenca,38,44
33196,2.77370240748961,4.70628051327534,0.1,0.2,0.63,0.07,0,0,1466.99151089672,Cuenca,38,47
33199,0.148338442288362,5.27783709305028,0,0.84,0.16,0,0,0,1065.59212352357,Cuenca,38,9
33198,2.08185649420872,5.4069259090235,0.11,0.18,0.68,0.03,0,0,1472.365163869,Cuenca,38,65
37264,2.25294415120721,4.81881174293134,0.12,0.15,0.31,0.42,0,0,1948.02822382951,Cuenca,38,54
49442,4.73812669781266,5.82481423764605,0,1,0,0,0,0,1293.73356660022,Cuenca,38,0
47422,2.611075120523,6.29051930152832,0.15,0.73,0,0,0,0.12,1121.52006605019,Cuenca,38,12
45405,0.133798689984646,6.33128084008646,0,0,1,0,0,0,2461.13674386045,Cuenca,38,12
45404,1.34172029813737,4.79330369443941,0,0,0.99,0.01,0,0,2453.9547980095,Cuenca,38,50
45403,0.0508552794470416,6.24800470706821,0,0,0.83,0.17,0,0,2453.11868652782,Cuenca,38,2
43369,1.18260869519617,6.89104356128869,0,0.23,0.02,0.49,0.26,0,3218,Cuenca,38,24
43368,1.96204866595908,5.04692542393352,0,0.28,0.6,0.08,0.04,0,3220.68716283618,Cuenca,38,41
41333,0.185109077014876,9.8404324959694,0,0.62,0.34,0,0,0.04,3309.19756633482,Cuenca,38,6
41334,1.91959851124563,7.63238120375828,0,0.31,0.24,0,0.37,0.08,3316.63694862244,Cuenca,38,63
47132,1.07371491496541,4.72245225954323,0.15,0.29,0,0,0,0.56,1461.91347040957,Cuenca,38,8
47149,0.6254742094511,7.18921027440174,0,0.86,0,0.14,0,0,2846.04161677448,Cuenca,38,6
47150,0,2.61701995693147,0,0.6,0,0.4,0,0,2843.98946403292,Cuenca,38,27
45113,1.13387414594418,3.7948804497746,0,0.08,0.83,0,0.09,0,2462,Cuenca,38,18
45114,0,4.03605834643046,0,0.02,0.14,0,0.84,0,2432.90628144651,Cuenca,38,1
45108,1.25750120847202,4.60746784619441,0,0.14,0.86,0,0,0,2390.97915436132,Cuenca,38,25
39005,1.18155218927995,7.020741987758,0,0,0.25,0.52,0.09,0.14,2280.61864167792,Cuenca,38,15
43077,1.75328588376791,5.20255991602884,0,0.22,0.6,0.18,0,0,2266.84038476122,Cuenca,38,42
39006,1.14777133816663,8.3458287091951,0.04,0.39,0.18,0.39,0,0,2181.9073671607,Cuenca,38,55
43078,0.712635258932655,3.23252339440061,0,0,0.38,0.41,0.21,0,2355.40666297637,Cuenca,38,13
50049,0.987109365905628,3.59193280811751,0,0.99,0,0,0.01,0,2558.09775292072,Cuenca,38,27
50048,0.059343830171285,3.39593962568955,0,0.72,0.22,0,0.06,0,1849.63748034721,Cuenca,38,7
50051,0.586072280512592,2.78535330779155,0,0.91,0.09,0,0,0,3476.03892538751,Cuenca,38,15
50050,1.00508017372582,3.51994837933649,0,0.75,0.15,0,0.1,0,2653.81888459281,Cuenca,38,43
36973,1.24459403593267,7.55164790579867,0.05,0.66,0,0.29,0,0,2339,Cuenca,38,57
36974,0.964018151878496,3.76465928172849,0.04,0.19,0,0.47,0,0.3,2223.66609208953,Cuenca,38,17
41044,0,0.927065960720076,0,0.34,0.66,0,0,0,3687.66600966359,Cuenca,38,0
41043,0.234913980542239,5.78106628678253,0.1,0.46,0.44,0,0,0,3669,Cuenca,38,62
34941,2.02526740125661,6.97334130490387,0.11,0.32,0.36,0.05,0,0.16,2070.87618256535,Cuenca,38,33
48001,0.60088461605428,2.00109542066657,0.18,0.2,0,0,0,0.62,455,Cuenca,38,1
48000,0.802765371108479,4.79416328401664,0.23,0.39,0,0,0.35,0.03,1158.14042562135,Cuenca,38,10
45976,1.90762936709393,5.92464744708868,0.15,0.44,0.41,0,0,0,1745.21181316747,Cuenca,38,20
45975,0.576675299152822,4.36025455152346,0.2,0.74,0.06,0,0,0,1765.00288577631,Cuenca,38,5
43951,0.0367675533678072,4.75156532996334,0.02,0.66,0.2,0.04,0,0.08,3169,Cuenca,38,15
43950,2.0368988860306,3.66307118457369,0.14,0.16,0.46,0.04,0,0.2,3036.43327573662,Cuenca,38,33
41915,1.82770650158044,7.04302730407776,0,0.11,0.1,0.54,0.02,0.23,1836.00045202182,Cuenca,38,46
41914,0.731002564456387,8.28851679788797,0,0.47,0.28,0.05,0,0,2228.71978885984,Cuenca,38,14
39880,1.34422417453673,7.83638385564953,0,0.17,0.75,0.05,0.03,0,1154.98551573011,Cuenca,38,26
39879,1.70419372248578,4.82707396170989,0,0.01,0.56,0.38,0,0.05,1226,Cuenca,38,22
37844,2.32822712675855,7.19324711832808,0.1,0.9,0,0,0,0,1068.04445062066,Cuenca,38,69
35813,1.78713888704724,6.4263540581612,0.08,0,0.48,0.44,0,0,2034,Cuenca,38,32
35812,0.40373331605147,10.8685281628818,0.03,0,0.08,0.89,0,0,1881.72766299551,Cuenca,38,23
33781,1.45853507150278,4.98477221471287,0.1,0.15,0.69,0.06,0,0,1118.83380999648,Cuenca,38,87
33780,1.81264808900202,6.05625882094379,0.11,0,0.61,0.28,0,0,1586.6431540388,Cuenca,38,44
50028,2.0224199806985,7.30652991027415,0,0.66,0,0,0,0.34,866.616956085823,Cuenca,38,44
50025,0.943425800102608,6.51059144463765,0,1,0,0,0,0,783.112270932835,Cuenca,38,10
50027,8.12542873479491,9.20093919402029,0.17,0.73,0,0,0,0.1,768.586970814835,Cuenca,38,28
50026,6.5386118988853,9.67987780613126,0.26,0.74,0,0,0,0,781.597572032752,Cuenca,38,52
50045,0.854350141009256,4.83996017008282,0,0,0.62,0.29,0.09,0,2805.44551276091,Cuenca,38,33
50044,2.65491900184672,5.47651198811107,0,0.22,0.27,0.49,0,0.02,2381.82410591505,Cuenca,38,39
50047,1.06118114434718,3.74248453082747,0,0.1,0.08,0,0.82,0,1767.15987690834,Cuenca,38,13
50046,0.635465981620444,3.31092425000554,0,0,0.19,0.09,0.72,0,2697.17475141111,Cuenca,38,5
50040,0.912249385116864,4.06767327028087,0,0.9,0,0.06,0.04,0,1542.65486097157,Cuenca,38,22
50043,0,2.46706869602203,0,0.51,0.27,0.15,0,0.07,2332.50673016696,Cuenca,38,0
50039,1.21447101114058,6.2943469619017,0,0.46,0,0.26,0,0.28,1597.5101777182,Cuenca,38,25
50038,1.94423049490103,4.30911359687556,0.02,0.03,0,0.33,0,0.62,1249.41759795184,Cuenca,38,6
43660,0.289537130187153,7.65312694117005,0,0.77,0.02,0.16,0,0.05,3076.88340178678,Cuenca,38,6
43659,2.05362902524659,5.92444368578928,0,0.12,0.04,0.65,0.19,0,3175.32632461485,Cuenca,38,48
41624,2.21120341077494,5.42331962335758,0,0.4,0.23,0,0.26,0.11,1974.83915601664,Cuenca,38,64
45696,1.30779475832068,5.15480047572451,0,0.26,0.35,0.39,0,0,3480.86902675165,Cuenca,38,34
39589,0.98748992642234,4.33733684428843,0,0.4,0.6,0,0,0,1141.39476571404,Cuenca,38,14
39588,2.36187680762733,6.90437988724418,0,0.09,0.91,0,0,0,1732.42328693425,Cuenca,38,21
39587,0.127614883761158,11.0274156774288,0,0.02,0.56,0.32,0,0.1,1801.23091999447,Cuenca,38,4
37554,2.04264790421941,6.27312517878642,0.06,0.49,0.02,0.43,0,0,951.208560412135,Cuenca,38,54
35522,1.85991274947625,7.5709857399978,0.13,0,0.39,0.45,0,0.03,2195.9083366589,Cuenca,38,65
33489,2.472813264214,6.44507404152565,0.18,0.01,0.77,0.04,0,0,1744,Cuenca,38,69
33488,0,4.52902293205261,0.24,0,0.49,0.27,0,0,1953.59831630518,Cuenca,38,0
33490,0.57868998246242,9.43246663172122,0.02,0.02,0.74,0.22,0,0,1679.03322666004,Cuenca,38,16
49732,0.333483571543582,9.37636802808658,0.07,0.93,0,0,0,0,1657.24878867637,Cuenca,38,0
49735,5.09300158687122,7.62350681987578,0,1,0,0,0,0,547,Cuenca,38,32
49734,2.49734473591032,5.17089420613924,0,1,0,0,0,0,650.903496096192,Cuenca,38,8
49761,0.464503240484103,2.61314782336488,0,0.97,0.03,0,0,0,3645,Cuenca,38,19
49763,1.02698949770971,3.44144484774419,0,1,0,0,0,0,3366,Cuenca,38,27
49762,1.04478648777036,4.02281485922449,0,1,0,0,0,0,3615.90646502229,Cuenca,38,49
47711,0.954427462662089,3.88488484138996,0.11,0.77,0,0,0,0.12,902.311646153923,Cuenca,38,9
50606,0,9.98562671409713,0.2,0.8,0,0,0,0,1500.05255662402,Cuenca,38,1
50616,0.785471982759751,12.528609258184,0,0.23,0,0,0,0.77,902.851150165192,Cuenca,38,0
45695,0.990486946141333,5.63691794601432,0,0.04,0.95,0.01,0,0,3467,Cuenca,38,55
47712,0.288265600019991,6.60417333545915,0.03,0.88,0,0,0,0.09,989.541647771673,Cuenca,38,5
50613,2.00885262718006,2.68684354047593,0,1,0,0,0,0,1259.48721637909,Cuenca,38,0
50615,2.02593821920157,10.0700653809018,0,0.26,0,0,0.26,0.48,820.270065597184,Cuenca,38,8
50614,2.02797228690314,4.29317216262221,0,0.44,0,0,0.09,0.47,1213.68592263085,Cuenca,38,4
45686,0.19207419278823,3.89438807419353,0.06,0.24,0.7,0,0,0,1886.25092268546,Cuenca,38,24
48579,0.600587377898142,4.25142074229735,0.16,0.16,0,0,0,0.68,522,Cuenca,38,14
46553,1.27848732741275,5.05440855283001,0.11,0.89,0,0,0,0,2604.63497169248,Cuenca,38,10
36103,1.44695682936257,5.9552276234325,0.08,0,0.61,0.31,0,0,1888.64886529496,Cuenca,38,63
44532,1.7151362290129,3.54730400630834,0.06,0.07,0.28,0.47,0.12,0,2871.48863388807,Cuenca,38,34
44529,1.55226625257069,9.11358223672973,0,0.01,0.97,0.02,0,0,3076,Cuenca,38,11
44531,0.997954859295789,3.78070511291055,0.02,0.59,0.33,0.06,0,0,2979,Cuenca,38,24
44530,1.59171707395354,4.73638806378021,0.01,0.16,0.83,0,0,0,3065.88494765911,Cuenca,38,22
34071,2.11524195632039,9.10909474623799,0.2,0.34,0.44,0.02,0,0,1111,Cuenca,38,77
50317,1.12173114325178,10.8636519511489,0.08,0.78,0,0,0,0.14,1758,Cuenca,38,24
50316,3.24701610105643,9.01498583794554,0.64,0.36,0,0,0,0,1649.61788503033,Cuenca,38,17
50333,1.14210932752181,5.70833320657266,0.17,0.7,0.09,0,0.04,0,3535,Cuenca,38,30
50332,1.01296624911921,5.45733249882223,0,0.78,0,0,0.22,0,1339.58715648944,Cuenca,38,20
50335,0.16618073755675,3.11958706542107,0,0,0.85,0.03,0.12,0,2091,Cuenca,38,1
50334,0.0375601279004746,4.32913228809833,0.12,0.4,0.21,0.27,0,0,3384.42175773768,Cuenca,38,1
50328,1.07000631995235,6.29040035472401,0.29,0.13,0,0.34,0,0.24,1620.62604075053,Cuenca,38,3
50331,1.07752533820699,8.14685500340827,0,0.99,0,0,0.01,0,1084,Cuenca,38,31
50330,0.210649397438982,5.37151768218403,0,0.77,0,0,0,0.23,1869.54741337152,Cuenca,38,4
50327,2.19696104512979,10.8239637425937,0,0.23,0,0.02,0,0.75,1581,Cuenca,38,0
50326,1.36082429568284,15.2905328733638,0,0.68,0,0,0,0.32,912.79229744931,Cuenca,38,0
50336,0.376245389753656,4.88443150168586,0,0,0.04,0.04,0.92,0,2122.90918936851,Cuenca,38,1
48289,0.355560475288019,5.00268290142687,0.04,0.88,0,0,0,0.08,1084.46899248342,Cuenca,38,3
46265,0.558826796219754,7.25990265409638,0.05,0.65,0.08,0,0,0.22,1190,Cuenca,38,9
48290,0.831460237990634,6.76067034291775,0.07,0.3,0,0,0.04,0.59,1030.41618009059,Cuenca,38,17
46264,1.22979397183183,5.42230338841705,0.12,0.88,0,0,0,0,2725.26513651737,Cuenca,38,12
46263,0.105805015782947,4.02765412058726,0.01,0.99,0,0,0,0,2904,Cuenca,38,1
42205,1.22775382828237,8.15010858490869,0,0.8,0.02,0.18,0,0,2364,Cuenca,38,46
42206,1.28301879578386,8.01112292547465,0,0.23,0.51,0.26,0,0,2499.7715432693,Cuenca,38,44
40172,0.346990039557623,6.85105585556578,0,0.52,0.33,0.11,0.04,0,1096.34571054134,Cuenca,38,12
40171,2.29818925969284,5.09116117528651,0,0.28,0.37,0.31,0.04,0,958.090756988229,Cuenca,38,71
44241,3.14673476042069,7.42189537585533,0.48,0.25,0.27,0,0,0,3127.84266329227,Cuenca,38,74
40170,1.1124182732616,5.16586471886687,0,0.55,0.45,0,0,0,1271.21152677456,Cuenca,38,18
44242,0.100077648619802,4.3958618996524,0.08,0.67,0.07,0,0.18,0,2980.22144710863,Cuenca,38,23
38134,1.70594723687534,7.64690554652701,0.14,0.82,0.04,0,0,0,1490.57118232409,Cuenca,38,38
36619,3.98414884989799,8.15970565409819,0,0.68,0,0.09,0.06,0.17,886.189257669054,Cuenca,39,4
36618,1.45784456598626,9.96503887963222,0,0.54,0,0,0.46,0,612.726176135637,Cuenca,39,1
34591,1.77493183146606,8.7372433272633,0,0.51,0,0.18,0.31,0,327,Cuenca,39,6
36632,4.08952443949062,5.42590354293134,0,0.95,0,0.05,0,0,1107.80297424877,Cuenca,39,9
36631,0.859032423157229,6.93715372504119,0,0.99,0,0.01,0,0,1102.41499658032,Cuenca,39,1
34597,0.768733295039816,5.22254017446354,0,1,0,0,0,0,1138,Cuenca,39,1
34596,5.13941855583102,3.47717683946771,0.17,0.55,0,0.28,0,0,1219.5100671472,Cuenca,39,13
34592,2.52480367419157,9.36652170892561,0,0.68,0,0.15,0,0.17,448.909522004673,Cuenca,39,7
34595,0.208497171007162,3.14059293564669,0.01,0.94,0,0.05,0,0,1229,Cuenca,39,0
32557,1.66676921980873,6.66456065147143,0.08,0.79,0,0.01,0,0.12,785.49418801385,Cuenca,39,7
32559,0.175206185631463,0.916807222356594,0,0.49,0,0,0.06,0.45,692.908353036922,Cuenca,39,0
32558,7.4036112403743,3.91665602951257,0,0.74,0,0.03,0,0.23,775.838815478655,Cuenca,39,15
32562,2.0348895882117,5.50380125779411,0,0.23,0.28,0.49,0,0,3407.95429245704,Cuenca,39,6
34305,4.13348879285809,4.49454057093513,0.34,0.66,0,0,0,0,2817.69682938289,Cuenca,39,10
34304,5.34602986407261,5.99319831207918,0,1,0,0,0,0,2402.1795903588,Cuenca,39,14
34306,0,5.28794929716322,0.64,0.36,0,0,0,0,2686.89000359232,Cuenca,39,0
32267,6.86195487708852,9.4965187141057,0.11,0.15,0,0.48,0,0.26,607,Cuenca,39,12
32266,4.10022161759019,9.27706980664724,0.06,0.07,0.22,0.03,0.04,0.58,906.168543175281,Cuenca,39,6
32272,2.41762565649001,5.02163936254358,0.12,0.49,0.2,0.19,0,0,3451.42853053932,Cuenca,39,12
37198,3.30935432986319,7.3691667017929,0,0.87,0,0,0.01,0.12,902.193305189122,Cuenca,39,2
37213,7.2914034504722,4.1481637972164,0,1,0,0,0,0,1729.31748514684,Cuenca,39,12
37212,0.0490417544925951,5.05759198529025,0,1,0,0,0,0,1143.47554945404,Cuenca,39,0
35177,0.0438251906005353,4.49448182261907,0,1,0,0,0,0,1798,Cuenca,39,0
35179,0.837534843402028,10.9042223953912,0,1,0,0,0,0,922,Cuenca,39,3
35178,9.99279191777122,4.71209593458973,0,1,0,0,0,0,1706.6465047668,Cuenca,39,16
35170,2.79608373115454,6.35963233183288,0,0.68,0,0.17,0.11,0.04,844.226975933249,Cuenca,39,11
33143,11.1289999322965,3.7422612789493,0.03,0.03,0,0.94,0,0,3652.22136442766,Cuenca,39,9
33142,3.78950249459312,7.95933079787124,0.47,0.04,0,0.49,0,0,2856.82419390249,Cuenca,39,3
36908,2.21287566600642,14.7514354797249,0,0.14,0,0,0.35,0.51,755.364306888771,Cuenca,39,1
38956,0.760192512901678,3.30281388423459,0,0.05,0,0.95,0,0,873.689468472839,Cuenca,39,2
36923,2.39456455990089,5.31745393267422,0,1,0,0,0,0,1733,Cuenca,39,4
36922,4.26037940725961,3.58628965199142,0,1,0,0,0,0,949.248922556087,Cuenca,39,2
34888,0.0265270186049957,4.54964847366015,0,1,0,0,0,0,1312.15707480172,Cuenca,39,0
34887,5.23018044555001,3.86167065358302,0,1,0,0,0,0,1280.96843472516,Cuenca,39,13
34881,1.22522968684306,9.55285946425369,0,0.55,0.21,0.19,0.05,0,571.562670916112,Cuenca,39,4
34880,2.42423777647237,7.31687665789403,0,0.01,0,0.18,0.67,0.14,790.585737278859,Cuenca,39,4
32852,13.4816673621714,5.96337752400605,0,0.2,0.18,0.62,0,0,3250.7341965757,Cuenca,39,14
32849,5.86973026407888,6.81685604490624,0,0.3,0,0.02,0.68,0,830,Cuenca,39,12
32848,0.115828294417874,1.28496433492258,0,1,0,0,0,0,1368.3243337364,Cuenca,39,0
32851,6.49691395406997,7.1800451137746,0.23,0,0,0.77,0,0,3228,Cuenca,39,10
32850,5.3386121815521,10.3607765954639,0.05,0.15,0,0.53,0.27,0,1080.07655679053,Cuenca,39,11
35759,4.20506480501361,8.01401088734324,0,1,0,0,0,0,1421,Cuenca,39,9
35749,1.95396661385567,9.35609103443667,0,0.79,0,0,0,0.21,644,Cuenca,39,14
35750,0.0829811853707713,16.2243183664978,0,0.68,0,0.23,0,0.09,772.166842491893,Cuenca,39,0
33724,4.71240568323155,5.96335737234919,0.02,0.98,0,0,0,0,3874.97198030735,Cuenca,39,9
33723,0.543782653106171,7.69136425097224,0.4,0.6,0,0,0,0,4006.56946636439,Cuenca,39,0
37795,2.33578722999716,10.7337357170527,0.01,0.88,0,0,0,0.11,1865.98511768874,Cuenca,39,4
37794,3.32628031671648,7.11933232197035,0.18,0.82,0,0,0,0,1600.67183506403,Cuenca,39,5
35760,1.78080572425597,6.64017486084938,0.19,0.81,0,0,0,0,1468.86665316383,Cuenca,39,5
31692,2.04844702725743,2.84813116508785,0,0.18,0.08,0.74,0,0,3590.9083130085,Cuenca,39,14
35469,4.92100999273895,5.06961934218585,0,1,0,0,0,0,1030.09276152105,Cuenca,39,13
35460,1.07445039568147,6.39743742348476,0,0.9,0,0,0,0.1,828.617399141086,Cuenca,39,0
35459,1.08304055488815,7.28292258292222,0,0.96,0,0,0,0.04,745.056179887332,Cuenca,39,6
33433,5.2159774972221,5.22549475211892,0.01,0.87,0,0.12,0,0,4398,Cuenca,39,12
37504,3.65829223367703,6.86767645446161,0.36,0.64,0,0,0,0,1732.47692231146,Cuenca,39,3
31403,0.289339773918197,4.59245882240435,0,0.45,0.46,0.09,0,0,3960.37144933762,Cuenca,39,1
31402,1.81686478164867,5.23764173160528,0,0.18,0.44,0.38,0,0,3269.3797279519,Cuenca,39,8
37503,2.70826494827193,3.44050723822709,0,1,0,0,0,0,1716,Cuenca,39,4
37488,3.89068204150275,7.07002358314431,0,1,0,0,0,0,1433.18722699587,Cuenca,39,2
36329,1.80070812627148,12.0821459084319,0,0.93,0,0.01,0,0.06,988,Cuenca,39,8
36330,0.920500958517052,5.60103326900258,0,0.58,0,0.17,0,0.25,962.867201757082,Cuenca,39,7
34303,1.16676342104745,10.8553038995489,0,1,0,0,0,0,2353.80228213742,Cuenca,39,5
34302,2.49474358266422,9.18950152102957,0,0.57,0,0,0.26,0.17,1238.64826752974,Cuenca,39,4
38375,5.4978586848703,6.4129652329123,0,1,0,0,0,0,1604.78511709847,Cuenca,39,17
36341,5.23238818539134,4.84223985528053,0,0.67,0,0.33,0,0,1170,Cuenca,39,15
36340,0,2.8777120411396,0,1,0,0,0,0,1046.39128134337,Cuenca,39,0
36040,2.04653089862096,6.94271020624484,0,0.39,0,0.59,0,0.02,813.47610271223,Cuenca,39,11
36039,0,6.72370305213522,0,0.71,0,0,0,0.29,718.516826137904,Cuenca,39,0
34013,2.24138476056804,6.75976056897961,0.03,0.97,0,0,0,0,2591,Cuenca,39,9
38085,7.26676735719952,8.09023198429168,0.11,0.44,0,0,0,0.45,1837,Cuenca,39,8
34014,8.5072959569454,6.53335847255125,0.03,0.97,0,0,0,0,2660.45390383862,Cuenca,39,14
36051,0.484030307896782,3.03772006473427,0,0.84,0,0.16,0,0,1726.20073675012,Cuenca,39,0
36050,7.26358004597207,5.58703121159237,0.19,0.81,0,0,0,0,1377.35059551988,Cuenca,39,11
31982,5.07460415437927,6.00885684777324,0.08,0.42,0.28,0.22,0,0,3560.69430851486,Cuenca,39,11
31976,0.964625233920696,5.96203915531264,0,0.39,0,0.17,0.01,0.43,1306.36767728128,Cuenca,39,0
31975,5.39560408920505,4.90400844726892,0,0.19,0,0.51,0.22,0.08,1193.24860467466,Cuenca,39,13
31974,4.99295254418026,7.03288890171594,0,0.95,0,0.05,0,0,1993.67793612636,Cuenca,39,9
47103,4.90613145778017,5.28170729507817,0,1,0,0,0,0,928.341254084481,Cuenca,40,0
47102,1.99962173561312,6.63289195276673,0,1,0,0,0,0,1413.57323661645,Cuenca,40,0
49145,6.43950594937735,5.41870669633405,0.1,0.9,0,0,0,0,1461,Cuenca,40,5
49144,3.8475476691159,3.21037671625181,0,1,0,0,0,0,2419.41929946308,Cuenca,40,0
49147,0,1.46772807529196,0,1,0,0,0,0,1597,Cuenca,40,0
